customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4247-10424,Male,1,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.27,2647.96,No
5415-73874,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.96,1124.9,Yes
4357-13051,Female,1,No,Yes,25,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.07,1007.0,No
7472-69481,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.14,3249.84,No
6996-73872,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),51.26,2202.45,No
5848-87774,Male,0,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),12.11,411.52,No
6475-37786,Female,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),59.41,1458.29,No
2037-78230,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.42,1416.69,Yes
9262-79131,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),104.59,1617.71,Yes
8008-11267,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),76.59,2468.46,No
6931-75957,Male,1,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.96,2086.55,No
6642-72645,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),52.66,672.49,Yes
1105-29650,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),89.78,2022.66,No
1769-17017,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.32,2700.87,No
3940-19849,Female,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,94.26,3809.27,No
8899-99049,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,78.48,1717.11,Yes
7614-72453,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.8,1902.91,Yes
6805-59117,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,42.49,991.63,Yes
5355-67247,Female,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),93.51,2107.25,No
1933-54899,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),64.37,1850.64,No
9766-51644,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,96.8,2182.76,No
6660-77762,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.59,2201.7,No
6906-14388,Male,0,No,No,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.69,1484.36,No
7050-77958,Male,1,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.61,566.87,Yes
9261-49994,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,25.52,1260.23,No
5474-84805,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,84.32,3962.86,No
1254-87713,Female,1,No,Yes,42,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.41,2609.1,No
8087-87568,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.07,2522.89,No
5787-82852,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),10.41,102.95,Yes
8862-12843,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.82,3068.78,No
7356-38015,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,22.68,364.62,Yes
4742-79647,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),95.25,3050.1,No
3035-55231,Male,1,Yes,Yes,36,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,26.8,887.03,No
2967-97579,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.99,2914.67,No
9291-56546,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),75.23,2524.23,No
2852-61055,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.73,3370.81,No
4183-59577,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.53,2449.98,No
7618-45169,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,94.4,1158.92,Yes
9303-51709,Female,1,Yes,Yes,15,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.34,1539.8,Yes
1182-39415,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.37,1774.78,Yes
7740-25685,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,46.18,2360.19,No
1164-25963,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.86,3933.35,No
7958-39698,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),88.47,3619.54,No
3137-72415,Female,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.36,2950.52,No
1454-66400,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),39.4,1413.25,No
3285-65450,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,80.91,2695.77,No
8846-96962,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.88,1573.61,Yes
5822-60711,Male,1,No,No,15,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),95.88,1607.13,No
1541-81571,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.85,3029.49,No
7033-82607,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,106.86,2666.86,No
3665-30578,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,112.33,1187.1,Yes
8149-38842,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,143.08,1573.78,Yes
6798-26531,Female,0,No,No,13,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,107.27,1375.54,Yes
6785-12170,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),9.99,387.12,No
5614-17297,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,93.77,1552.21,Yes
5292-14163,Female,0,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),52.95,1230.04,No
7189-50794,Male,0,Yes,No,32,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),64.81,2184.82,No
7673-51787,Male,1,No,No,35,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,82.52,2831.08,No
2688-67219,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.8,1970.94,Yes
6095-34448,Male,1,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,47.7,2445.8,No
8583-79152,Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.13,1346.3,No
8824-66437,Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.44,2560.95,No
2637-38299,Female,0,Yes,Yes,31,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),13.73,414.51,No
6966-51119,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,97.13,3197.98,No
5670-87093,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),52.89,1111.62,Yes
6203-48648,Male,0,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),53.65,1454.24,No
6134-24096,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.04,2332.67,No
2890-84279,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),78.41,1941.83,No
4205-17391,Female,1,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),61.84,1712.76,No
9669-84891,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.64,2074.8,No
3366-72830,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.08,1114.11,Yes
8559-80783,Male,1,No,No,49,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),34.05,1579.78,No
3526-50286,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.0,2414.78,No
8807-81826,Female,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.19,1556.2,No
1366-47595,Male,1,No,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),47.84,988.53,No
7521-72740,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,107.26,4552.31,No
7606-60929,Female,1,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.72,4173.83,No
1012-42827,Male,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),45.44,880.12,No
9727-36209,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),78.5,3467.94,No
4239-90752,Male,1,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,49.82,2299.82,No
3317-83396,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.65,2429.25,No
5042-88961,Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.3,712.41,No
8485-23806,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.61,3445.39,No
1375-35406,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.72,1286.07,Yes
1256-44360,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.56,3018.83,No
1449-90000,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49.08,1298.47,No
4212-48865,Female,0,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.8,763.5,Yes
7175-16458,Female,1,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),58.07,2240.84,No
6943-19151,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.12,4116.08,No
9026-64869,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),47.7,997.54,No
8446-82024,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.79,1878.34,No
2308-34541,Female,1,No,No,24,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),67.72,1641.86,Yes
9339-31803,Male,1,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),24.28,902.99,No
5016-53183,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),48.69,1275.13,No
4940-54776,Male,1,No,No,30,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),26.93,796.99,Yes
7713-72323,Female,1,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.71,2969.61,No
5071-21170,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),26.28,1080.48,No
9107-92966,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,89.5,3012.61,No
6912-57284,Female,1,No,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.95,4130.87,No
1442-19260,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.75,1391.2,No
3944-17636,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.62,1234.78,No
4936-46108,Female,0,No,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,45.78,2788.39,No
1398-25941,Female,0,No,Yes,34,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,33.81,1121.98,No
3995-78971,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.01,2657.96,No
7329-38355,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.5,588.28,Yes
3216-82836,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),30.5,651.6,Yes
2707-97719,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.87,1248.66,No
6766-43733,Male,1,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.06,3239.77,No
6677-17444,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,52.56,1562.13,No
3568-98598,Male,0,No,No,28,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,71.31,2003.38,No
8638-24610,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),72.47,4228.51,No
1160-76036,Female,0,Yes,No,12,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),97.12,1181.88,Yes
9067-14554,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),32.08,909.12,No
4904-35545,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,86.06,4165.89,No
4573-60139,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.69,586.81,Yes
2825-71971,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,52.48,662.64,Yes
6582-56059,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),33.88,987.11,No
2176-16771,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.13,1985.52,No
5918-93035,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,55.97,1615.1,No
5880-79468,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,58.68,1531.87,No
4220-36055,Male,1,Yes,No,38,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.11,2510.34,No
8820-47202,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.83,1201.73,Yes
1130-37700,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.45,656.3,No
7659-13567,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),119.54,1801.78,Yes
4562-77194,Male,0,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.56,4033.12,No
2499-52836,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.43,637.78,Yes
8430-36627,Male,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.21,3904.06,No
8705-48568,Female,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.64,879.64,Yes
8626-30760,Female,1,No,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),37.69,1253.91,No
7679-39985,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.63,1829.75,No
3788-89944,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,77.08,1965.49,Yes
5876-50785,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,5.72,176.85,No
4708-45583,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,33.19,986.84,No
2769-43738,Female,1,No,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.25,1771.48,No
7731-34204,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.89,671.26,Yes
4044-88821,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),35.08,966.39,No
1375-26643,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,33.21,656.97,No
7347-80561,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,21.01,528.45,Yes
4036-47126,Female,1,Yes,Yes,43,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),17.92,818.3,No
9852-68126,Female,1,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,34.93,1089.48,Yes
7218-92424,Male,1,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.28,1413.29,Yes
1740-55258,Male,0,No,Yes,46,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.23,3164.66,No
9495-44527,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.89,1271.52,No
2085-33898,Male,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.98,1890.42,Yes
2210-89923,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.53,873.68,No
9420-66912,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.16,2045.95,No
4119-56435,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.76,1155.82,No
1267-13794,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),32.45,1419.9,No
3774-79126,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,27.76,856.72,No
5349-24698,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),31.19,1441.41,No
5965-22332,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.4,625.89,Yes
9125-19593,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),25.48,1155.81,No
4459-68132,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),47.98,1603.71,No
1989-21036,Female,0,Yes,No,32,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,77.47,2510.46,No
1937-89908,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),33.85,904.03,No
7654-63164,Female,1,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.88,2743.71,No
7989-29351,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.37,2354.33,No
9631-68413,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),86.22,1750.08,No
8342-28059,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,87.98,2195.23,No
7023-37188,Male,1,No,No,11,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.86,606.82,Yes
3358-77852,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,55.66,1408.66,No
4345-91795,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),47.76,1453.12,No
7360-21829,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,91.15,3410.19,No
5816-83673,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,52.85,1449.9,No
4743-34502,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,105.75,2360.32,Yes
8159-37204,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.05,1396.13,Yes
1518-11265,Female,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.72,1350.12,No
1268-45751,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),135.24,2508.95,Yes
6444-97821,Male,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,93.64,1498.05,No
6475-34315,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),45.96,1558.02,No
5185-57457,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.0,3685.79,No
